Category,Licence No.,Name,Business Phone,Business Phone Ext.,Licence Address Line 1,Licence Address Line 2,Licence Address Line 3,Endorsements,Latitude,Longitude
RETAIL STORE (FOOD),B50-5006730,EL GREEKO,6473420138,,"1530 ALBION RD, FC5","TORONTO, ON",M9V 1B4,REFRESHMENTS;,43.74177113,-79.58460544
RETAIL STORE (FOOD),B50-5006737,BLACKBIRD BREAD WORKS,4164650043,,80 KENSINGTON AVE,"TORONTO, ON",M5T 2K1,FOODSTUFFS;,43.65459847,-79.40085779
RETAIL STORE (FOOD),B50-5006969,INS MARKET,,,"148 SPADINA AVE, #3","TORONTO, ON",M5V 2L4,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.64814005,-79.39642867
GROCERY STORE,B50-5007215,RENATA FOODS,,,96 REXDALE BLVD,"TORONTO, ON",M9W 1N7,REFRESHMENTS;,43.71288162,-79.5636254
RETAIL STORE (FOOD),B50-5007217,ANNIE'S CARIBBEAN EXPRESS,,,3449 DUNDAS ST W,"TORONTO, ON",M6S 2S5,REFRESHMENTS;,43.66543257,-79.48661654
RETAIL STORE (FOOD),B50-5007240,COBS BREAD HUMBERTOWN,4162363200,,"270 THE KINGSWAY, #3","TORONTO, ON",M9A 3T7,FOODSTUFFS;BAKE SHOP;,43.66178181,-79.51982733
RETAIL STORE (FOOD),B50-5007257,PHO LEGEND,,,"40 CARL HALL RD, E11","TORONTO, ON",M3K 2C1,REFRESHMENTS;,43.74837668,-79.47911322
RETAIL STORE (FOOD),B50-5004986,JERK KING,4165310300,,1102-1104 BLOOR ST W,"TORONTO, ON",M6H 1M8,REFRESHMENTS;,43.66032328,-79.43462777
RETAIL STORE (FOOD),B50-5003417,SHORT AND SWEET BAKE SHOP CO.,,,"65 QUEEN ST W, #8","TORONTO, ON",M5H 2M5,REFRESHMENTS;,43.65156828,-79.38230084
RETAIL STORE (FOOD),B50-5007632,SAM'S FOOD STORE,4163663554,,"236 SHERBOURNE ST, #3","TORONTO, ON",M5A 2R7,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.65797899,-79.3711956
RETAIL STORE (FOOD),B50-5003770,KOYLA FOOD COURT,,,836 MARKHAM RD,"TORONTO, ON",M1H 2Y2,REFRESHMENTS;,43.76729081,-79.22874878
PHARMACY,B50-5004011,MARGIS PHARMACY,,,"38 HOWARD PARK AVE, #3","TORONTO, ON",M6R 0A5,FOODSTUFFS;,43.65194441,-79.45017497
RETAIL STORE (FOOD),B50-5007885,BOOSTER JUICE,4162122435,,"200 ELIZABETH ST, KIOSK R5","TORONTO, ON",M5G 2C4,REFRESHMENTS;,43.65922378,-79.38724521
RETAIL STORE (FOOD),B50-5007918,UMI'S,4169289171,,346 DUNDAS ST E,"TORONTO, ON",M5A 2A1,REFRESHMENTS;,43.65885595,-79.36977468
RETAIL STORE (FOOD),B50-5007935,D SPOT DESSERT CAFE,,,"2058 ELLESMERE RD, #6","TORONTO, ON",M1H 2V6,REFRESHMENTS;,43.7767363,-79.23443727
RETAIL STORE (FOOD),B50-5008470,CREPE DELICIOUS,,,"300 BOROUGH DR, #67","TORONTO, ON",M1P 4P5,REFRESHMENTS;,43.77629186,-79.2580219
RETAIL STORE (FOOD),B50-5008487,DELIMARK CAFE,4164259291,,"250 FERRAND DR, MAIN","TORONTO, ON",M3C 3G8,"CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;",43.71989521,-79.33118681
RETAIL STORE (FOOD),B50-5008494,POOP CAFE,6475232503,,"500 REXDALE BLVD, G008","TORONTO, ON",M9W 6K5,REFRESHMENTS;,43.72038522,-79.60006398
RETAIL STORE (FOOD),B50-5006716,PINOY EXPRESS ONE STOP SHOP,6477611805,,"707 KENNEDY RD, #101A","TORONTO, ON",M1K 2C1,FOODSTUFFS;,43.7278782,-79.26560021
RETAIL STORE (FOOD),B50-5006708,THE NORTH KABAB,,,234-236 MARKHAM RD,"TORONTO, ON",M1J 3C2,REFRESHMENTS;,43.74460852,-79.22017771
RETAIL STORE (FOOD),B50-5008498,WANG'S VARIETY,,,607 PAPE AVE,"TORONTO, ON",M4K 3R9,"CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;",43.67603952,-79.34336419
RETAIL STORE (FOOD),B50-5005951,HAKKA PALACE,4164233222,,"62 OVERLEA BLVD, #8","TORONTO, ON",M4H 1C4,REFRESHMENTS;,43.70779364,-79.3434811
RETAIL STORE (FOOD),B50-5008761,TIM HORTONS,,,3488 LAWRENCE AVE E,"TORONTO, ON",M1H 1A9,REFRESHMENTS;,43.7600222,-79.22649526
RETAIL STORE (FOOD),B50-5008773,BECKER'S,6477485806,,115 ELLESMERE RD,"TORONTO, ON",M1R 4C3,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.75879279,-79.30970783
RETAIL STORE (FOOD),B50-5009114,BREADSOURCE,4162899600,,1820 ELLESMERE RD,"TORONTO, ON",M1H 2V5,FOODSTUFFS;,43.77410087,-79.24379989
RETAIL STORE (FOOD),B50-5009116,2 FOR 1 SHAWARMA EXPRESS,4167992254,,1106 BLOOR ST W,"TORONTO, ON",M6H 1M8,REFRESHMENTS;,43.66029887,-79.43474571
RETAIL STORE (FOOD),B50-5009152,THE SPICE DINE RESTAURANT,4166131836,,2537A PHARMACY AVE,"TORONTO, ON",M1W 2K2,REFRESHMENTS;,43.79309204,-79.3247768
RETAIL STORE (FOOD),B50-5009388,GET N GO CONVENIENCE,,,3871 LAWRENCE AVE E,"TORONTO, ON",M1G 1R2,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.76290404,-79.20923786
RETAIL STORE (FOOD),B50-5004381,11244744,4165516818,,"15 NORTHTOWN WAY, #28","TORONTO, ON",M2N 7A2,REFRESHMENTS;,43.77520749,-79.41334287
RETAIL STORE (FOOD),B50-5007927,C XPRESS,6472870386,,"2900 WARDEN AVE, K7","TORONTO, ON",M1W 2S8,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.79855481,-79.31836745
RETAIL STORE (FOOD),B50-5009507,HERO CERTIFIED BURGERS,6474352910,,"200 ELIZABETH ST, R1A","TORONTO, ON",M5G 2C4,REFRESHMENTS;,43.65922378,-79.38724521
RETAIL STORE (FOOD),B50-5009518,MINI SHOP,4167855888,,838 ROSELAWN AVE,"TORONTO, ON",M6B 1B3,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.70268458,-79.44014704
RETAIL STORE (FOOD),B50-5003197,BIRYANI,,,"55 UNIVERSITY AVE, C014","TORONTO, ON",M5J 2H7,REFRESHMENTS;,43.64695733,-79.38400904
RETAIL STORE (FOOD),B50-5005922,TERATE BAKERY,,,"4530 KINGSTON RD, A","TORONTO, ON",M1E 2N8,BAKE SHOP;,?,?
PHARMACY,B50-5007250,EXCEL CARE PHARMACY,,,"1801 LAWRENCE AVE E, #10","TORONTO, ON",M1R 2X9,FOODSTUFFS;,43.74251845,-79.30522182
RETAIL STORE (FOOD),B50-5009951,MATCHA BYMINISTRY,,,298 MARKHAM ST,"TORONTO, ON",M6J 2G6,REFRESHMENTS;,43.65566258,-79.40911769
RETAIL STORE (FOOD),B50-5003740,CANTEEN BY FRESH TIFFIN,4169032112,,"1300 FINCH AVE W, #13","TORONTO, ON",M3J 3K2,REFRESHMENTS;,43.76484698,-79.48988012
PHARMACY,B50-5010094,SHOPPERS DRUG MART,,,1400 DUPONT ST,"TORONTO, ON",M6H 2B2,FOODSTUFFS;,43.6667272,-79.44748997
RETAIL STORE (FOOD),B50-5009151,BALZAC COFFEE,,,1 ISLAND AIRPORT,"TORONTO, ON",M5V 1A1,REFRESHMENTS;,43.63195161,-79.39586531
RETAIL STORE (FOOD),B50-5007239,COCO FRESH TEA & JUICE,,,"8 WILLIAM KITCHEN RD, A","TORONTO, ON",M1P 5B7,REFRESHMENTS;,43.77170787,-79.28037322
GROCERY STORE,B50-5007633,GROCERY CHECKOUT,5197091497,,"4700 KEELE ST, #29","TORONTO, ON",M3J 1P3,FOODSTUFFS;,43.77341009,-79.50233817
RETAIL STORE (FOOD),B50-5007899,TACORRITO,,,"4841 YONGE ST, #200A","TORONTO, ON",M2N 5X2,REFRESHMENTS;,43.76239518,-79.41076924
RETAIL STORE (FOOD),B50-5010783,WORLD TEA HOUSE,4165468992,,3608 VICTORIA PARK AVE,"TORONTO, ON",M2H 3B2,REFRESHMENTS;,43.80646254,-79.33859244
RETAIL STORE (FOOD),B50-5009117,TICKETS AND MORE,4169187913,,"1571 SANDHURST CIR, #410","TORONTO, ON",M1V 1V2,"CIGARS, CIGARETTES & TOBACCO;",43.80922934,-79.26931529
RETAIL STORE (FOOD),B50-5011018,7 BAKER - MIDLAND,4165192881,,"3272 MIDLAND AVE, B112/113","TORONTO, ON",M1V 0C7,REFRESHMENTS;,43.80519056,-79.28961013
RETAIL STORE (FOOD),B50-5011041,THAI EXPRESS,6476601300,,"320 FRONT ST W, #330B","TORONTO, ON",M5V 3C8,REFRESHMENTS;,43.64399515,-79.39101942
RETAIL STORE (FOOD),B50-5011046,LEVANTINE RESTAURANT,,,2243 DUNDAS ST W,"TORONTO, ON",M6R 1X6,REFRESHMENTS;,43.65434468,-79.45221186
RETAIL STORE (FOOD),B50-5010108,MANSTOP BARBERSHOP,6477801111,,"71 DUNCAN ST, FL2","TORONTO, ON",M5V 2C5,REFRESHMENTS;,43.65002321,-79.38921196
RETAIL STORE (FOOD),B50-5008771,CHEESE GARDEN,4165668325,,176 YONGE ST,"TORONTO, ON",M5C 2L7,FOODSTUFFS;,43.65175128,-79.38030047
RETAIL STORE (FOOD),B50-5007921,STEFANIA'S PIZZA & PASTA,4165467776,,"557 DIXON RD, #132","TORONTO, ON",M9W 6K1,REFRESHMENTS;,43.6900624,-79.57165195
RETAIL STORE (FOOD),B50-5011024,SUBWAY,,,"4841 YONGE ST, #200A","TORONTO, ON",M2N 5X2,REFRESHMENTS;,43.76239518,-79.41076924
RETAIL STORE (FOOD),B50-5003737,HUB BURRITO,4164010010,,"106 HUMBER COLLEGE BLVD, #10","TORONTO, ON",M9V 4E4,REFRESHMENTS;,43.7312036,-79.60061195
RETAIL STORE (FOOD),B50-5009421,FRESH AVENUE,,,2294 BLOOR ST W,"TORONTO, ON",M6S 1N9,REFRESHMENTS;,43.65084924,-79.47900349
RETAIL STORE (FOOD),B50-5010130,BERRY ROAD FOOD COOP,6474799584,,"150 BERRY RD, #6","TORONTO, ON",M8Y 1W3,REFRESHMENTS;,43.63754695,-79.48880681
RETAIL STORE (FOOD),B50-4986357,PENGUIN PICK-UP,4165339667,,2131 LAKE SHORE BLVD W,"TORONTO, ON",M8V 0B3,FOODSTUFFS;,43.62680719,-79.47890331
RETAIL STORE (FOOD),B50-5012505,SPICE 66,4168162766,,335 YONGE ST,"TORONTO, ON",M5B 1R7,REFRESHMENTS;,43.65734681,-79.38097073
GROCERY STORE,B50-5012521,BARAKA SUPERMARKET,4162008798,,"60 DANFORTH RD, #8-9B","TORONTO, ON",M1L 3W4,REFRESHMENTS;,43.69586026,-79.27595661
RETAIL STORE (FOOD),B50-5010775,MASALA BOYS,,,"25 SLAN AVE, A","TORONTO, ON",M1G 3B1,REFRESHMENTS;,43.77323826,-79.21933152
RETAIL STORE (FOOD),B50-5012187,L'AMOUR BEAUTY,6478317333,,5365 YONGE ST,"TORONTO, ON",M2N 5R6,FOODSTUFFS;VAPOUR PRODUCTS (UNREGISTERED);,43.77547721,-79.41420342
RETAIL STORE (FOOD),B50-5012191,L'AMOUR BEAUTY,6478317333,,136 DUNDAS ST W,"TORONTO, ON",M5G 1C3,FOODSTUFFS;VAPOUR PRODUCTS (UNREGISTERED);,43.65566342,-79.38478924
RETAIL STORE (FOOD),B50-5012193,L'AMOUR BEAUTY,,,670 YONGE ST,"TORONTO, ON",M4Y 2A6,FOODSTUFFS;VAPOUR PRODUCTS (UNREGISTERED);,43.66721012,-79.38578496
RETAIL STORE (FOOD),B50-5007664,COCO DOLLAR,4166480645,,1291 ST CLAIR AVE W,"TORONTO, ON",M6E 1B8,FOODSTUFFS;,43.67668811,-79.4478432
RETAIL STORE (FOOD),B50-5013445,COLABA JUNCTION,9057715155,,"410 BATHURST ST, B4","TORONTO, ON",M5T 2S6,REFRESHMENTS;,43.65417641,-79.40716698
RETAIL STORE (FOOD),B50-5013565,ATIYA'S FRESH FRAM,4169073204,,"1225 KENNEDY RD, D&E","TORONTO, ON",M1P 4Y1,REFRESHMENTS;,43.75607774,-79.27573905
RETAIL STORE (FOOD),B50-5004831,HOMESENSE/MARSHALLS,9054058000,,"1800 SHEPPARD AVE E, #2120","TORONTO, ON",M2J 5A7,FOODSTUFFS;,43.77774825,-79.34449822
GROCERY STORE,B50-5011897,SIMI AFRICAN FOODS,,,3877 LAWRENCE AVE E,"TORONTO, ON",M1G 1R2,REFRESHMENTS;,43.7629395,-79.20908017
RETAIL STORE (FOOD),B50-5012189,L'AMOUR BEAUTY,6478317333,,"3278 MIDLAND AVE, D109","TORONTO, ON",M1V 0C9,FOODSTUFFS;VAPOUR PRODUCTS (UNREGISTERED);,43.80547352,-79.28841588
RETAIL STORE (FOOD),B50-5003990,LAURA SECORD,4166873096,2505,"50 BLOOR ST W, C22","TORONTO, ON",M4W 3L8,FOODSTUFFS;,43.67038727,-79.38831795
RETAIL STORE (FOOD),B50-5009931,ETHIOPIAN NATURAL COFFEE,,,3224 DANFORTH AVE,"TORONTO, ON",M1L 1C1,REFRESHMENTS;,43.69272767,-79.28255024
PHARMACY,B50-5013803,APEX COMPOUNDING PHARMACY,4164812231,,"90 EGLINTON AVE E, GROUND FL","TORONTO, ON",M4P 2Y3,FOODSTUFFS;,43.70762956,-79.39590296
PHARMACY,B50-5013907,PEOPLE'S DRUG MART,,,294 MAIN ST,"TORONTO, ON",M4C 4X5,FOODSTUFFS;,43.68766139,-79.30197102
RETAIL STORE (FOOD),B50-5014141,KABOB EXPRESS,,,"500 REXDALE BLVD, L010","TORONTO, ON",M9W 6K5,REFRESHMENTS;,43.72038522,-79.60006398
RETAIL STORE (FOOD),B50-5014151,MUMBAI EXPRESS,,,"4800 SHEPPARD AVE E, #122","TORONTO, ON",M1S 4N5,REFRESHMENTS;,43.79149541,-79.25158793
RETAIL STORE (FOOD),B50-5004033,KINGS DELIGHT,,,1658 JANE ST,"TORONTO, ON",M9N 2S1,REFRESHMENTS;,43.70187725,-79.50388122
RETAIL STORE (FOOD),B50-5004039,KINGS DELIGHT,,,1745 ST CLAIR AVE W,"TORONTO, ON",M6N 1J4,REFRESHMENTS;,43.6739255,-79.46017381
RETAIL STORE (FOOD),B50-5014301,GOLDEN RICE,4162828812,,"4286 KINGSTON RD, #5","TORONTO, ON",M1E 2M8,REFRESHMENTS;,43.7633159,-79.19417421
RETAIL STORE (FOOD),B50-5014643,GREENTOWER SERVICE,,,"4750 YONGE ST, #141","TORONTO, ON",M2N 5M6,REFRESHMENTS;,43.76047376,-79.41102839
RETAIL STORE (FOOD),B50-5014761,HEARTY CATERING,4164102928,,1255 SHEPPARD AVE E,"TORONTO, ON",M2K 1E2,REFRESHMENTS;,43.77059454,-79.36544739
RETAIL STORE (FOOD),B50-5014765,TACOS GUS,6472853982,,616 GLADSTONE AVE,"TORONTO, ON",M6H 3J2,REFRESHMENTS;,43.66310201,-79.43560707
RETAIL STORE (FOOD),B50-5007276,SAUCY PLATE,,,"1960 LAWRENCE AVE E, #14A","TORONTO, ON",M1R 2Z1,REFRESHMENTS;,43.74496219,-79.29823632
RETAIL STORE (FOOD),B50-5015456,INTERNATIONAL NEWS,,,"200 FRONT ST W, C003","TORONTO, ON",M5V 3K2,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.64491032,-79.38553682
RETAIL STORE (FOOD),B50-5015462,PANDA CHEF WOK AND SUSHI,4165519966,,"1077 WILSON AVE, #7","TORONTO, ON",M3K 1G7,REFRESHMENTS;,43.72688506,-79.48075293
RETAIL STORE (FOOD),B50-5015658,2 AMIGOS LATINOS RESTAURANT,,,1650 JANE ST,"TORONTO, ON",M9N 2R9,REFRESHMENTS;,43.70098857,-79.50361874
RETAIL STORE (FOOD),B50-5015665,NATURAL ANATOLIA,,,448 DANFORTH AVE,"TORONTO, ON",M4K 1P4,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.67811208,-79.35047994
RETAIL STORE (FOOD),B50-5015432,YARDYS JERK CHICKEN,,,40 CARL HALL RD,"TORONTO, ON",M3K 2B6,REFRESHMENTS;,43.74837668,-79.47911322
RETAIL STORE (FOOD),B50-5015691,PAPA JOHN'S,4167557575,,2014 LAWRENCE AVE E,"TORONTO, ON",M1R 2Z1,REFRESHMENTS;,43.74527764,-79.2965507
RETAIL STORE (FOOD),B50-5016143,FOODIZMS,6477487454,,"1960 LAWRENCE AVE E, B1","TORONTO, ON",M1R 2Z1,REFRESHMENTS;,43.74496219,-79.29823632
RETAIL STORE (FOOD),B50-5016311,HEALTHY BUTCHER,,,565 QUEEN ST W,"TORONTO, ON",M5V 2B6,REFRESHMENTS;,43.64772519,-79.40065066
RETAIL STORE (FOOD),B50-5016313,HEALTHY BUTCHER,,,298 EGLINTON AVE W,"TORONTO, ON",M4R 1B2,REFRESHMENTS;,43.70492995,-79.40807226
RETAIL STORE (FOOD),B50-5016315,MABEL'S BAKERY,,,2755 DUNDAS ST W,"TORONTO, ON",M6P 1Y4,REFRESHMENTS;BAKE SHOP;,43.66506288,-79.46131429
RETAIL STORE (FOOD),B50-5016314,MABEL'S BAKERY,,,1156 QUEEN ST W,"TORONTO, ON",M6J 1J5,REFRESHMENTS;BAKE SHOP;,43.64310924,-79.42506923
RETAIL STORE (FOOD),B50-5016307,MABEL'S BAKERY,,,323 RONCESVALLES AVE,"TORONTO, ON",M6R 2M6,FOODSTUFFS;,43.64874842,-79.44978682
RETAIL STORE (FOOD),B50-5016309,MABEL'S BAKERY,,,746 ST CLAIR AVE W,"TORONTO, ON",M6C 1B5,FOODSTUFFS;,43.68145446,-79.42802577
GROCERY STORE,B50-5016225,QQ FOOD MARKET,4166519348,,345 OAKWOOD AVE,"TORONTO, ON",M6E 2W1,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.68664527,-79.43822638
RETAIL STORE (FOOD),B50-5013488,SPICY MASTER,4168905986,,291 DANFORTH RD,"TORONTO, ON",M1L 3X2,REFRESHMENTS;,43.70112221,-79.27156935
RETAIL STORE (FOOD),B50-5000700,BOBO BENTO BOX,4163420065,,98 FORT YORK BLVD,"TORONTO, ON",M5V 4A7,REFRESHMENTS;,43.6399115,-79.39714439
RETAIL STORE (FOOD),B50-5011260,KAALIA'S GOURMET,,,"8 WESTMORE DR, N15","TORONTO, ON",M9V 3Z7,REFRESHMENTS;,43.74226529,-79.60456566
RETAIL STORE (FOOD),B50-5014334,DR DELIGHTFUL'S DELICIOUS DELIGHT'S,,,456 GERRARD ST E,"TORONTO, ON",M5A 2H2,REFRESHMENTS;,43.66354509,-79.36053352
RETAIL STORE (FOOD),B50-5016740,NEW BURRITO BOSS,4167812047,,358 MARLEE AVE,"TORONTO, ON",M6B 3H8,REFRESHMENTS;,43.7067956,-79.44315781
RETAIL STORE (FOOD),B50-5017400,MAETRO SHAWRAMA,,,"236 SHERBOURNE ST, #5","TORONTO, ON",M5A 2R7,REFRESHMENTS;,43.65797899,-79.3711956
RETAIL STORE (FOOD),B50-5010109,UNCLE DADDY'S SOUP & JERK,,,"2428 ISLINGTON AVE, #107","TORONTO, ON",M9W 3X8,REFRESHMENTS;,43.72351819,-79.55994053
RETAIL STORE (FOOD),B50-5017694,HANGRY PIRATES SHAWARMA,,,"109 MCCAUL ST, #33","TORONTO, ON",M5T 3K5,REFRESHMENTS;,43.65382232,-79.39102566
RETAIL STORE (FOOD),B50-5008496,MARSHALLS,9054058000,,"75 GUNNS RD, B101","TORONTO, ON",M6N 0A3,FOODSTUFFS;,43.6750526,-79.47224525
RETAIL STORE (FOOD),B50-5002470,DATTA FOOD MANUFACTORY INC,4162978402,,"585 MIDDLEFIELD RD, #5-6","TORONTO, ON",M1B 4Y5,REFRESHMENTS;,43.81130322,-79.25744098
RETAIL STORE (FOOD),B50-5016176,DANISH PASTRY HOUSE,4164573756,,"40 KING ST W, C114","TORONTO, ON",M5H 3Y2,REFRESHMENTS;BAKE SHOP;,43.64947905,-79.37956619
RETAIL STORE (FOOD),B50-5016786,ROSS CONVENIENCE,,,"1 YORK GATE BLVD, #121-122","TORONTO, ON",M3N 3A1,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;VAPOUR PRODUCTS (UNREGISTERED);",43.75850714,-79.51944263
RETAIL STORE (FOOD),B50-5016109,ZAK CONVENIENCE,4169240248,,277 JARVIS ST,"TORONTO, ON",M5B 2C2,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;",43.65835342,-79.37477189
GROCERY STORE,B50-5016154,ENNY AFRICAN FOODS,,,2030 WESTON RD,"TORONTO, ON",M9N 1X4,REFRESHMENTS;,43.70131454,-79.52112613
RETAIL STORE (FOOD),B50-5018315,SWADISH GRILL,,,"45 FOUR WINDS DR, C2","TORONTO, ON",M3J 1K7,REFRESHMENTS;,43.7633277,-79.49966682
RETAIL STORE (FOOD),B50-5015685,PRESSE INTERNATIONALE,6479886027,cell,2068 QUEEN ST E,"TORONTO, ON",M4E 1C9,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;VAPOUR PRODUCTS (UNREGISTERED);",43.6708361,-79.2971759
RETAIL STORE (FOOD),B50-5011029,NUTRITION HOUSE,4168045051,,"4700 KEELE ST, #27","TORONTO, ON",M3J 1P3,FOODSTUFFS;,43.77341009,-79.50233817
RETAIL STORE (FOOD),B50-5014344,KENNY'S BREAD,,,1362B WESTON RD,"TORONTO, ON",M6M 4R8,REFRESHMENTS;,43.69040845,-79.49958286
RETAIL STORE (FOOD),B50-5018361,COCO FRESH TEA & JUICE,6473488181,,372 YONGE ST,"TORONTO, ON",M5B 1S6,REFRESHMENTS;,43.65873231,-79.38218022
RETAIL STORE (FOOD),B50-5018999,KHI FOOD SERVICES,,,"45 FOUR WINDS DR, B","TORONTO, ON",M3J 1K7,REFRESHMENTS;,43.7633277,-79.49966682
RETAIL STORE (FOOD),B50-5019025,ZINI PIZZA,4166529191,,795 ST CLAIR AVE W,"TORONTO, ON",M6C 1B9,REFRESHMENTS;,43.68049832,-79.43020868
RETAIL STORE (FOOD),B50-5018318,HERC'S NUTRITION,6473474372,,123 FORT YORK BLVD,"TORONTO, ON",M5V 0K2,REFRESHMENTS;,43.63900066,-79.39847197
GROCERY STORE,B50-5019139,BARE MARKET,,,1480 DANFORTH AVE,"TORONTO, ON",M4J 1N4,REFRESHMENTS;,43.68305779,-79.32577415
RETAIL STORE (FOOD),B50-5018358,DOPE AS DUCK,,,"125 TWENTY SEVENTH ST, A","TORONTO, ON",M8W 2X6,REFRESHMENTS;,43.59627677,-79.52473055
RETAIL STORE (FOOD),B50-5014139,TASTE & SEE AFRICAN FOOD AND CATERING,4167492233,,2007 FINCH AVE W,"TORONTO, ON",M3N 2V3,REFRESHMENTS;,43.7566103,-79.51934492
PUBLIC GARAGE,B68-4753145,REVIVE AUTO COLLISION,4167452267,,"176 TORYORK DR, #4","TORONTO, ON",M9L 1X6,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.75998755,-79.55673701
PUBLIC GARAGE,B68-4752656,MECHATRONIC DIAGNOSTICS LTD,4169392482,,"455 SIGNET DR, #1-2","TORONTO, ON",M9L 1V5,REPAIRS;CAR SALES UP TO 10;,43.76981818,-79.54214981
PUBLIC GARAGE,B68-3607704,KIPLING CAR & TRUCK SERVICE,,,36 SIX POINT RD,"TORONTO, ON",M8Z 2X2,MOTOR OIL;REPAIRS;CAR SALES OVER 10;,43.63577288,-79.52743601
PUBLIC GARAGE,B68-3607551,ALL-TECH AUTO SALES & SERVICE,4167471524,,179 REXDALE BLVD,"TORONTO, ON",M9W 1P7,CAR SALES UP TO 5;,43.71126295,-79.57093232
PUBLIC GARAGE,B68-3606983,ESSO,4167424479,,2291 ISLINGTON AVE,"TORONTO, ON",M9W 3W6,"CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;VAPOUR PRODUCTS (UNREGISTERED);GASOLINE;MOTOR OIL;",43.71593383,-79.55508755
PUBLIC GARAGE,B68-4062664,S K AUTO REPAIR,4167543839,,"127 SELECT AVE, #7","TORONTO, ON",M1V 4A5,MOTOR OIL;REPAIRS;,43.83168429,-79.25634678
PUBLIC GARAGE,B68-4202694,JOE'S LI AUTO INC,,,"300 NANTUCKET BLVD, #5","TORONTO, ON",M1P 2P4,MOTOR OIL;REPAIRS;,43.76144057,-79.27707333
PUBLIC GARAGE,B68-4200759,PRUDENT VALUE CARS,4162239300,223,4362 CHESSWOOD DR,"TORONTO, ON",M3J 2C3,CAR SALES OVER 10;,43.76049992,-79.47912081
PUBLIC GARAGE,B68-4203083,AUTO CRAFT MOTORWORKS,4162691661,,"2941 EGLINTON AVE E, #3","TORONTO, ON",M1J 2E5,MOTOR OIL;REPAIRS;,43.73951177,-79.23442632
PUBLIC GARAGE,B68-4203514,CORSA AUTO REPAIR & SALES INC,4166584669,,20 ROGERS RD,"TORONTO, ON",M6E 1N6,REPAIRS;CAR SALES UP TO 5;,43.6866979,-79.44139699
PUBLIC GARAGE,B68-4202411,"TIRES, TIRES",4167468473,,25 EDDYSTONE AVE,"TORONTO, ON",M3N 1H5,REFRESHMENTS;MOTOR OIL;REPAIRS;CAR SALES UP TO 10;SECOND HAND SHOP;,43.74835665,-79.51669705
PUBLIC GARAGE,B68-4419646,M5 AUTOBODY,4162918303,,"96 STATE CROWN BLVD, C","TORONTO, ON",M1V 0A2,BODY & FENDER WORK;SPRAY PAINTING;,43.83145712,-79.26037912
PUBLIC GARAGE,B68-4725933,SANTA ANA AUTO MAINTENANCE,4167404055,,"172 TORYORK DR, #7","TORONTO, ON",M9L 1X8,MOTOR OIL;REPAIRS;,43.7596688,-79.55655624
PUBLIC GARAGE,B68-4724770,LUXURY AUTO BODY & COLLISION INC,4163330768,,26 CHAUNCEY AVE,"TORONTO, ON",M8Z 2Z4,REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES UP TO 10;CAR STORAGE UP TO 10;,43.63782912,-79.52388834
PUBLIC GARAGE,B68-4717015,A-1 AUTO MYSTERY,6473524473,,"2400 FINCH AVE W, #6","TORONTO, ON",M9M 2C8,MOTOR OIL;REPAIRS;,43.75147167,-79.54867298
PUBLIC GARAGE,B68-4723297,ONE SIX EIGHT AUTO COLLISION,4166180198,,"40 MELFORD DR, #6","TORONTO, ON",M1B 2G2,BODY & FENDER WORK;SPRAY PAINTING;,43.80717072,-79.23817827
PUBLIC GARAGE,B68-4689958,KENNEDY TOWING,4162911300,,2933 KENNEDY RD,"TORONTO, ON",M1V 1S9,CAR SALES OVER 10;,43.80474573,-79.29786491
PUBLIC GARAGE,B68-4429807,MAKIL AUTO COLLISION,4166185963,,"2305 MARKHAM RD, #10","TORONTO, ON",M1B 2W3,MOTOR OIL;REPAIRS;BODY & FENDER WORK;SPRAY PAINTING;,43.81213421,-79.24191998
PUBLIC GARAGE,B68-4534055,KAIZEN AUTO REPAIRS,4167593553,,"85 NANTUCKET BLVD, #3","TORONTO, ON",M1P 2N7,REPAIRS;BODY & FENDER WORK;,43.75501889,-79.27308921
PUBLIC GARAGE,B68-0000296,HERITAGE FORD SALES,4162613311,,2660 KINGSTON RD,"TORONTO, ON",M1M 1L6,REFRESHMENTS;BODY & FENDER WORK;SPRAY PAINTING;CAR SALES OVER 10;,43.71405537,-79.24623295
