"Category","Licence No.","Operating Name","Issued","Client Name","Business Phone","Business Phone Ext.","Licence Address Line 1","Licence Address Line 2","Licence Address Line 3","Conditions","Free Form Conditions Line 1","Free Form Conditions Line 2","Plate No.","Endorsements","Cancel Date","Latitude","Longitude"
"RETAIL STORE (FOOD)","B50-4851959","LA DIPERIE","25-SEP-2018","2578413 ONTARIO LTD","","","717 BAY ST, #2D","TORONTO, ON","M5G 2J9","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.659271344,-79.3849162878
"RETAIL STORE (FOOD)","B50-4852799","MARY'S BRIGADEIRO","26-SEP-2018","THE BRAZILIAN CONFECTIONARY INC","6478830484","","1912 DANFORTH AVE","TORONTO, ON","M4C 1J4","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6850951131,-79.3164761138
"RETAIL STORE (FOOD)","B50-4866401","NAOKI SUSHI","27-SEP-2018","MITO GROUP INC","5142232600","","1900 EGLINTON AVE E","TORONTO, ON","M1L 2L9","NO SEATING ACCOMMODATION;SHARED ADDRESS;","","","","REFRESHMENTS;","",43.7274856335,-79.2939094041
"RETAIL STORE (FOOD)","B50-4868727","CONFUSED KITCHEN","27-SEP-2018","CONFUSED KITCHEN RESTAURANT INC","4162923313","","5005 STEELES AVE E, #107","TORONTO, ON","M1V 5K1","NO SEATING ACCOMMODATION;","LOCATED IN 5005 STEELS PLAZA","","","REFRESHMENTS;","",43.82784519,-79.28781401
"RETAIL STORE (FOOD)","B50-4868750","CONVINIENCE AND SMOKE DEPOT","01-OCT-2018","CONVENIENCE AND SMOKE DEPOT CORP","","","1093 WOODBINE AVE","TORONTO, ON","M4C 4C6","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.6892429977,-79.3140274721
"RETAIL STORE (FOOD)","B50-4866353","STARBUCKS COFFEE CANADA STORE# 55764","27-SEP-2018","STARBUCKS COFFEE CANADA INC","2063188705","","1 BLOOR ST E, #5","TORONTO, ON","M4W 0A8","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.670084506,-79.386400545
"RETAIL STORE (FOOD)","B50-4854774","ULTIMA PHARMACY","27-SEP-2018","2537628 ONTARIO INC","6477780311","","311 SHEPPARD AVE E","TORONTO, ON","M2N 3B3","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7654837481,-79.3920041731
"RETAIL STORE (FOOD)","B50-4868789","PEARL SUSHI JAPANESE TAKE OUT","28-SEP-2018","2628430 ONTARIO INC","4162557275","","2391B LAKE SHORE BLVD W","TORONTO, ON","M8V 1B7","NO SEATING ACCOMMODATION;","**TAKE-OUT ONLY**","","","REFRESHMENTS;","",43.615105325,-79.488348243
"RETAIL STORE (FOOD)","B50-4860521","NASIM CARAVAN","28-SEP-2018","1954101 ONTARIO LTD","4162899582","","1921 EGLINTON AVE E, AISLE 1A","TORONTO, ON","M1L 2L6","","","","","FOODSTUFFS;","",43.7270124417,-79.2881446221
"RETAIL STORE (FOOD)","B50-4860519","NASIM CARAVAN","28-SEP-2018","1954101 ONTARIO LTD","4162899582","","8 WESTMORE DR, #1709-1710","TORONTO, ON","M9V 3Z7","","","","","FOODSTUFFS;","",43.7422652934,-79.6045656575
"RETAIL STORE (FOOD)","B50-4869372","FORTUNE'S CONVENIENCE","01-OCT-2018","1921165 ONTARIO CORP","4164390996","","1131 MARKHAM RD","TORONTO, ON","M1H 2Y5","","CONSUMPTION OF FOODS OFF THE PREMISES ONLY","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.775648465,-79.230428489
"RETAIL STORE (FOOD)","B50-4866912","PI CO","28-SEP-2018","2595354 ONTARIO INC","4167688333","","1800 SHEPPARD AVE E, F014","TORONTO, ON","M2J 5A7","COMMON SEATING;","","","","REFRESHMENTS;","",43.7777482543,-79.3444982153
"RETAIL STORE (FOOD)","B50-4868754","GIO CHA THANH HUONG","01-OCT-2018","2590364 ONTARIO INC","","","750 OAKDALE RD, #7","TORONTO, ON","M3N 2Z4","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7517884942,-79.5277741416
"RETAIL STORE (FOOD)","B50-4857717","YONGE GIFT & VARIETY","04-OCT-2018","1865615 ONTARIO INC","4164874540","","2628 YONGE ST","TORONTO, ON","M4P 2J4","NO SEATING ACCOMMODATION;","","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.7153195464,-79.4004846711
"RETAIL STORE (FOOD)","B50-4869529","MR PATTY & PINOY BEST VARIETY","01-OCT-2018","MR PATTY & PINOY BEST VARIETY CORP","4169167254","","4286 KINGSTON RD, #6","TORONTO, ON","M1E 2M8","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7633158954,-79.1941742124
"RETAIL STORE (FOOD)","B50-4869497","BOMBAY ROTI","01-OCT-2018","2643861 ONTARIO INC","6473527684","","529 BLOOR ST W","TORONTO, ON","M5S 1Y5","NO SEATING ACCOMMODATION;SHARED ADDRESS;","","","","REFRESHMENTS;","",43.6652440061,-79.409451554
"RETAIL STORE (FOOD)","B50-4870401","SINGH'S TRINI-VIBES","02-OCT-2018","CHUNG, LILOWTIE PATRICIA","4168971268","","707 DUNDAS ST W, #4B","TORONTO, ON","M5T 2W6","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.651785704,-79.404893891
"RETAIL STORE (FOOD)","B50-4870404","KIBO SUSHI YONGE","02-OCT-2018","2619455 ONTARIO INC","4163639379","","16 YONGE ST, D","TORONTO, ON","M5E 2A1","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6432586928,-79.376403451
"RETAIL STORE (FOOD)","B50-4870413","ATIN ITO COMPANY","02-OCT-2018","AQUINTEY, MARCELITA LONGBOAN","4169211785","","182 CARLTON ST","TORONTO, ON","M5A 2K6","","","","","REFRESHMENTS;","",43.6634777511,-79.3724787313
"RETAIL STORE (FOOD)","B50-4864993","PENGUIN PICK-UP","02-OCT-2018","PENGUIN PICK-UP GP INC","4165339667","","120 EGLINTON AVE E","TORONTO, ON","M4P 1E2","SHARED ADDRESS;","","","","FOODSTUFFS;","",43.7076968279,-79.3949532614
"RETAIL STORE (FOOD)","B50-4864035","SKY CAFE","02-OCT-2018","CHANG, EUN JUNG","","","2150 ISLINGTON AVE, BSMT","TORONTO, ON","M9P 3V4","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7053669444,-79.5519083984
"RETAIL STORE (FOOD)","B50-4868597","VADA PAV & PIZZA CORNER","03-OCT-2018","2654128 ONTARIO INC","4162881616","","2655 LAWRENCE AVE E, #1","TORONTO, ON","M1P 2S2","COMMON SEATING;","LOCATED IN SCARBOROUGH FLEA MARKET","","","REFRESHMENTS;","",43.7512006335,-79.262833115
"RETAIL STORE (FOOD)","B50-4869557","LISTRO'S NO FRILLS","03-OCT-2018","2596720 ONTARIO INC","","","3555 DON MILLS RD","TORONTO, ON","M2H 3N3","SHARED ADDRESS;","SUBJECT TO NORTH YORK ZONING BY-LAW 7625, AS AMENDED","","","FOODSTUFFS;","",43.794379414,-79.353958207
"RETAIL STORE (FOOD)","B50-4862874","NUTZMAN CATERING","03-OCT-2018","MOSES, MICHAEL HEMLYN","6478568286","","330 SILVERTHORN AVE","TORONTO, ON","M6M 3G6","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.682995293,-79.46364039
"RETAIL STORE (FOOD)","B50-4869556","UNBOXED MARKET","16-OCT-2018","UNBOXED MARKET INC","","","1263 DUNDAS ST W","TORONTO, ON","M6J 1X6","","","","","REFRESHMENTS;","",43.6492592294,-79.4244137098
"RETAIL STORE (FOOD)","B50-4871229","CALDENSE BAKERY & PASTRIES II INC","04-OCT-2018","CALDENSE BAKERY & PASTRIES II INC","4165359993","","1451 ROYAL YORK RD, #101","TORONTO, ON","M9P 3B2","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6868734513,-79.5279956869
"RETAIL STORE (FOOD)","B50-4871769","BECKER'S","05-OCT-2018","2414949 ONTARIO INC","4167551751","","637 PHARMACY AVE","TORONTO, ON","M1L 3H3","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.7108544178,-79.2911675429
"RETAIL STORE (FOOD)","B50-4857289","HIGHLAND CREEK PHARMACY","05-OCT-2018","M & A DRUGS LTD","4162866522","","371 OLD KINGSTON RD","TORONTO, ON","M1C 1B7","","","","","FOODSTUFFS;","",43.7832473766,-79.169746853
"RETAIL STORE (FOOD)","B50-4867994","FRESHII","10-OCT-2018","2565325 ONTARIO INC","","","4841 YONGE ST, #241","TORONTO, ON","M2N 5X2","COMMON SEATING;SHARED ADDRESS;","","","","REFRESHMENTS;","",43.762395176,-79.410769238
"RETAIL STORE (FOOD)","B50-4872534","NEW QUALITY BREAD BAKERY","10-OCT-2018","NEW QUALITY BREAD BAKERY INC","4162929100","","1415 KENNEDY RD, #7","TORONTO, ON","M1P 2L6","","","","","BAKE SHOP;","",43.764859695,-79.280136965
"RETAIL STORE (FOOD)","B50-4872551","450 MINI MART","14-OCT-2018","5001289 ONTARIO INC","6478820981","","450 PARLIAMENT ST","TORONTO, ON","M9N 3A2","NO SEATING ACCOMMODATION;","CONFIRMED ADDRESS IS 446 PARLIAMENT ST","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.6634895493,-79.367955797
"RETAIL STORE (FOOD)","B50-4873050","RABBA FINE FOODS","11-OCT-2018","2644404 ONTARIO LTD","4169282300","","9 ISABELLA ST","TORONTO, ON","M4Y 1M7","NO SEATING ACCOMMODATION;","","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;BAKE SHOP;","",43.667504398,-79.385020194
"RETAIL STORE (FOOD)","B50-4873061","OOSHEE","11-OCT-2018","MANOUSHERIE INC","6477484411","","9 CHARLES ST W","TORONTO, ON","M4Y 1R4","INCIDENTAL 'TAKE OUT' SEATING ONLY;","UP TO 5 INCIDENTAL SEATING","","","REFRESHMENTS;","",43.6684859137,-79.3868203612
"RETAIL STORE (FOOD)","B50-4873065","HAPPY BBQ","11-OCT-2018","2503083 ONTARIO INC","6476493618","","1571 SANDHURST CIR, #430","TORONTO, ON","M1V 1V2","COMMON SEATING;","","","","REFRESHMENTS;","",43.8092293409,-79.2693152889
"RETAIL STORE (FOOD)","B50-4871246","LUCKY TEA","11-OCT-2018","ALITTLE-TEA INC","","","5 NORTHTOWN WAY, #11","TORONTO, ON","M2N 7A1","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.775114324,-79.413827683
"RETAIL STORE (FOOD)","B50-4857815","STRANGELOVE COFFEE","11-OCT-2018","STRANGELOVE COFFEE INC","4168713450","","627 QUEEN ST W","TORONTO, ON","M5V 2B7","NO SEATING ACCOMMODATION;SHARED ADDRESS;","","","","REFRESHMENTS;","",43.6472527286,-79.4030381
"RETAIL STORE (FOOD)","B50-4864994","PENGUIN PICK-UP","12-OCT-2018","PENGUIN PICK-UP GP INC","4165339667","","531 ADELAIDE ST W","TORONTO, ON","M5V 0N8","","","","","FOODSTUFFS;","",43.645215492,-79.402393166
"RETAIL STORE (FOOD)","B50-4866735","COCO FRESH TEA & JUICES","12-OCT-2018","10692697 CANADA INC","4164478828","","890 DON MILLS RD, #130 & 132","TORONTO, ON","M3C 1V6","NO SEATING ACCOMMODATION;","LOCATED IN A PLAZA","","","REFRESHMENTS;","",43.72551349,-79.341553224
"RETAIL STORE (FOOD)","B50-4866442","HARBOURFRONT MEDICINE CABINET","16-OCT-2018","HARBOURFRONT PHARMACY LTD","4163663669","","8 YORK ST, #1","TORONTO, ON","M5J 2Y2","","","","","FOODSTUFFS;","",43.6404948379,-79.3808155438
"RETAIL STORE (FOOD)","B50-4874596","SUNRISE CARIBBEAN RESTAURANT","16-OCT-2018","2624655 ONTARIO INC","6473503227","","3225 EGLINTON AVE E, #1-2-3","TORONTO, ON","M1J 2H7","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.743424849,-79.21618361
"RETAIL STORE (FOOD)","B50-4873464","MEAN BAO","16-OCT-2018","MEAN BAO INC","6476782362","","333 BAY ST, C06","TORONTO, ON","M5H 2R2","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6503760336,-79.3803555406
"RETAIL STORE (FOOD)","B50-4871218","CHICKEN KITCHEN","16-OCT-2018","TORONTO FARM AND AGRICULTURE INC","4167528155","","4830 SHEPPARD AVE E, #11","TORONTO, ON","M1S 5M9","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7919002414,-79.2492843355
"RETAIL STORE (FOOD)","B50-4866390","THE SWEET OVEN TORONTO","16-OCT-2018","THE SWEET OVEN TORONTO INC","7053457605","","1911 QUEEN ST E","TORONTO, ON","M4L 1H3","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;BAKE SHOP;","",43.6688828646,-79.3044659188
"RETAIL STORE (FOOD)","B50-4869380","JIEBIANER","16-OCT-2018","JIEBIANER INC","4162229070","","3272 MIDLAND AVE, B120","TORONTO, ON","M1V 0C7","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.805190563,-79.289610128
"RETAIL STORE (FOOD)","B50-4869532","TASTE OF HONG KONG","16-OCT-2018","10730777 CANADA INC","4162928898","","2301 BRIMLEY RD, #132","TORONTO, ON","M1S 5B8","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7979599552,-79.2711802373
"RETAIL STORE (FOOD)","B50-4869521","SUNNY DAYS","17-OCT-2018","8714118 CANADA INC","4166385530","","724 WILSON AVE","TORONTO, ON","M3K 1E2","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.7316519497,-79.4635278786
"RETAIL STORE (FOOD)","B50-4871226","36 KNOTS","17-OCT-2018","36 KNOTS INC","","","1212 YONGE ST","TORONTO, ON","M4T 1W1","NO SEATING ACCOMMODATION;","5 SEATS IN STORE","","","REFRESHMENTS;","",43.6818293671,-79.3918521454
"RETAIL STORE (FOOD)","B50-4869362","SHANGHAI 360","18-OCT-2018","UNION STATION SH360 INC","6472681268","","65 FRONT ST W, #477","TORONTO, ON","M5J 1E6","COMMON SEATING;","LOCATED INSIDE UNION STATION","","","REFRESHMENTS;","",43.6455282399,-79.380348382
"RETAIL STORE (FOOD)","B50-4875531","ARZ FINE FOODS","19-OCT-2018","ARZ GROUP OF COMPANIES LTD","4167555084","","1909 LAWRENCE AVE E","TORONTO, ON","M1R 2Y6","SEATING CAPACITY UNDER 40;","","","","REFRESHMENTS;BAKE SHOP;","",43.7437314941,-79.3009231259
"RETAIL STORE (FOOD)","B50-4866016","CHOCO CHURROS","20-OCT-2018","CHOCO CHURROS CORP","6478606905","","335 YONGE ST","TORONTO, ON","M5B 1R7","NO SEATING ACCOMMODATION;SHARED ADDRESS;","","","","REFRESHMENTS;","",43.6573468128,-79.3809707326
"RETAIL STORE (FOOD)","B50-4866913","MEXICO LINDO EXPRESS","22-OCT-2018","5000617 ONTARIO LTD","6477480679","","2586 BIRCHMOUNT RD","TORONTO, ON","M1T 2M5","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.789859385,-79.302346052
"RETAIL STORE (FOOD)","B50-4873055","SMOKE'S POUTINERIE","22-OCT-2018","2621738 ONTARIO INC","4165882873","","490 BLOOR ST W, MAIN","TORONTO, ON","M5S 1X8","INCIDENTAL 'TAKE OUT' SEATING ONLY;","NO MORE THAN 8 WAITING SEATS","","","REFRESHMENTS;","",43.6656369208,-79.4097654543
"RETAIL STORE (FOOD)","B50-4876547","PITA LAND","22-OCT-2018","10797731 CANADA LTD","9055971933","","700 LAWRENCE AVE W, #229B","TORONTO, ON","M6A 3B3","COMMON SEATING;","","","","REFRESHMENTS;","",43.7169349257,-79.4474341509
"RETAIL STORE (FOOD)","B50-4864997","PENGUIN PICK-UP","23-OCT-2018","PENGUIN PICK-UP GP INC","4165339667","","228 QUEENS QUAY W, #8","TORONTO, ON","M5J 2X1","","","","","FOODSTUFFS;","",43.639809571,-79.383612272
"RETAIL STORE (FOOD)","B50-4877244","LUCKY DOLLAR FOOD CENTRE","23-OCT-2018","MA, HONG","","","6099 KINGSTON RD","TORONTO, ON","M1C 1K5","","","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.783710018,-79.168486396
"RETAIL STORE (FOOD)","B50-4873452","LA CHABELITA","23-OCT-2018","2645670 ONTARIO LTD","","","9 MILVAN DR, #201","TORONTO, ON","M9L 1Y9","INCIDENTAL 'TAKE OUT' SEATING ONLY;","4 WAITING SEATS ONLY","","","REFRESHMENTS;","",43.7512539381,-79.5520236321
"RETAIL STORE (FOOD)","B50-4877707","DYSON'S VALU-MART","24-OCT-2018","2654238 ONTARIO LTD","4166995489","","2266 QUEEN ST E","TORONTO, ON","M4E 1G4","NO SEATING ACCOMMODATION;","AS PER BY-LAW NO 438-86","","","REFRESHMENTS;BAKE SHOP;","",43.6733225729,-79.285898836
"RETAIL STORE (FOOD)","B50-4873048","FRESHCO.","24-OCT-2018","2651387 ONTARIO INC","4167671510","","3400 DUNDAS ST W","TORONTO, ON","M6S 2S1","","","","","REFRESHMENTS;","",43.665911358,-79.484311299
"RETAIL STORE (FOOD)","B50-4877941","PIZZA PIZZA","25-OCT-2018","10599689 CANADA INC","4166996081","","1054 KINGSTON RD","TORONTO, ON","M1N 1N4","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6810025682,-79.2839857531
"RETAIL STORE (FOOD)","B50-4868755","DAK LAK","26-OCT-2018","10708160 CANADA INC","6477054886","","283 COLLEGE ST","TORONTO, ON","M5T 1S2","INCIDENTAL 'TAKE OUT' SEATING ONLY;","","","","REFRESHMENTS;","",43.65757069,-79.400817951
"RETAIL STORE (FOOD)","B50-4870414","MOBERLY NATURAL FOODS","26-OCT-2018","8286558 CANADA INC","6473518068","","688 ST CLAIR AVE W","TORONTO, ON","M6C 1B1","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6819098007,-79.425954717
"RETAIL STORE (FOOD)","B50-4878325","WELLESLEY FRUIT MARKET","29-OCT-2018","CHEN, XIAO FENG","6477482288","","224 WELLESLEY ST E","TORONTO, ON","M4X 1G2","","","","","FOODSTUFFS;","",43.667794326,-79.3725140891
"RETAIL STORE (FOOD)","B50-4870557","KABOB GUYS","29-OCT-2018","KABOB GUYS INC","6477737407","","4045 SHEPPARD AVE E","TORONTO, ON","M1S 1S8","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.783396495,-79.286452029
"RETAIL STORE (FOOD)","B50-4874754","LINDT & SPRUNGLI (CANADA)","30-OCT-2018","LINDT & SPRUNGLI (CANADA) INC","4163518566","435","3401 DUFFERIN ST, CRU 98","TORONTO, ON","M6A 2T9","NO SEATING ACCOMMODATION;","","","","FOODSTUFFS;","",43.7260790335,-79.4514704404
"RETAIL STORE (FOOD)","B50-4869520","T & T SUSHI BAR","30-OCT-2018","T & T SUPERMARKET INC","4162978113","8204","12 ST CLAIR AVE E","TORONTO, ON","M4T 1L7","NO SEATING ACCOMMODATION;SHARED ADDRESS;","LOCATED INSIDE OF LOBLAWS","","","REFRESHMENTS;","",43.6885087453,-79.3931974844
"RETAIL STORE (FOOD)","B50-4857841","BENTO SUSHI","31-OCT-2018","BENTO INC","9055130028","","111 PETER ST","TORONTO, ON","M5V 2H1","NO SEATING ACCOMMODATION;SHARED ADDRESS;","","","","REFRESHMENTS;","",43.6479700864,-79.3925858096
"RETAIL STORE (FOOD)","B50-4857842","BENTO SUSHI","31-OCT-2018","BENTO INC","9055130028","","301 COLLEGE ST","TORONTO, ON","M5T 1S2","NO SEATING ACCOMMODATION;SHARED ADDRESS;","","","","REFRESHMENTS;","",43.657371507,-79.401681905
"RETAIL STORE (FOOD)","B50-4857843","BENTO SUSHI","31-OCT-2018","BENTO INC","9055130028","","3080 YONGE ST","TORONTO, ON","M4N 3N1","NO SEATING ACCOMMODATION;SHARED ADDRESS;","","","","REFRESHMENTS;","",43.7255745067,-79.4029456254
"RETAIL STORE (FOOD)","B50-4875920","PURDY'S CHOCOLATES","31-OCT-2018","R C PURDY CHOCOLATES LTD","","","4841 YONGE ST, #128","TORONTO, ON","M2N 5X2","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.762395176,-79.410769238
"RETAIL STORE (FOOD)","B50-4879659","YANG TEASHOP (NORTH YORK)","31-OCT-2018","2646365 ONTARIO INC","6472448223","","5295 YONGE ST","TORONTO, ON","M2N 5R3","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.772888532,-79.4135430026
"RETAIL STORE (FOOD)","B50-4868782","SURREAL SWEETS","31-OCT-2018","SURREAL SWEETS INC","4168374920","","2831 BATHURST ST","TORONTO, ON","M6B 3A4","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;BAKE SHOP;","",43.7138035214,-79.4281733535
"RETAIL STORE (FOOD)","B50-4875950","LE DOLCI LTD","31-OCT-2018","LE DOLCI LTD","4162623400","","2700 DUFFERIN ST, #13 & 14","TORONTO, ON","M6B 4J3","","LOCATED IN DUFFERIN BUSINESS CENTRE","","","FOODSTUFFS;BAKE SHOP;","",43.7017135044,-79.4539929479
"RETAIL STORE (FOOD)","B50-4878757","SOUQ MARKET","31-OCT-2018","SOUQ MARKET INC","4165514425","","2052 SHEPPARD AVE E","TORONTO, ON","M2J 5B3","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7753705844,-79.3304388143
"RETAIL STORE (FOOD)","B50-4874769","SUNRISE PHARMACY","02-NOV-2018","2652734 ONTARIO LTD","4162663000","","3700 KINGSTON RD","TORONTO, ON","M1J 3H3","","","","","FOODSTUFFS;","",43.745693021,-79.21042065
"RETAIL STORE (FOOD)","B50-4880336","MEI CONVENIENCE","02-NOV-2018","1968409 ONTARIO LTD","6473465588","","236 SHUTER ST","TORONTO, ON","M5A 1W1","","SUBJECT TO ZONING BY-LAW 438-86","","","CIGARS, CIGARETTES & TOBACCO;FOODSTUFFS;","",43.6565821543,-79.3675003048
"RETAIL STORE (FOOD)","B50-4880651","PACIFIC FRESH FOOD MARKET","05-NOV-2018","2648254 ONTARIO LTD","4166618868","","4734 JANE ST","TORONTO, ON","M3N 2L2","NO SEATING ACCOMMODATION;","","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.7697166735,-79.5209614344
"RETAIL STORE (FOOD)","B50-4880333","LITTLE CAESAR","05-NOV-2018","JAY SHIV SHANKAR INC","4167412255","","900 ALBION RD, #14B","TORONTO, ON","M9V 1A5","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7353598212,-79.5593395765
"RETAIL STORE (FOOD)","B50-4866412","CIRCLE K","05-NOV-2018","6878768 CANADA INC","4167492705","","2200 MARTIN GROVE RD, #2","TORONTO, ON","M9V 5H9","","","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.7516286973,-79.5991650712
"RETAIL STORE (FOOD)","B50-4878321","SHAWARMA BRO'S","05-NOV-2018","2244381 ONTARIO LTD","","","3192 EGLINTON AVE E, #1B","TORONTO, ON","M1J 2H5","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7433318687,-79.2195781761
"RETAIL STORE (FOOD)","B50-4881698","LOADED PIEROGI","08-NOV-2018","10904252 CANADA INC","","","65 FRONT ST W, CRU475","TORONTO, ON","M5J 1E6","NO SEATING ACCOMMODATION;","LOCATED IN THE FOOD COURT","","","REFRESHMENTS;","",43.6455282399,-79.380348382
"RETAIL STORE (FOOD)","B50-4873432","FREESTYLE FARM","09-NOV-2018","CHEN, JILL","","","477 RICHMOND ST W, #507","TORONTO, ON","M5V 3E7","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6474037104,-79.3981611899
"RETAIL STORE (FOOD)","B50-4873456","HABESHA FRESH MEAT INC","12-NOV-2018","HABESHA FRESH MEAT INC","","","2296 EGLINTON AVE E, #1","TORONTO, ON","M1K 2M2","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7309261518,-79.2757619351
"RETAIL STORE (FOOD)","B50-4883122","C MARKET EUROPEAN DELI","13-NOV-2018","C MARKET EUROPEAN DELI INC","4168507912","","1006 PAPE AVE","TORONTO, ON","M4K 3V9","","","","","FOODSTUFFS;","",43.6886100548,-79.3488041018
"RETAIL STORE (FOOD)","B50-4873460","THE DRAKE GENERAL STORE","14-NOV-2018","2008929 ONTARIO LTD","4165315042","","1153 QUEEN ST W","TORONTO, ON","M2J 1J4","","","","","FOODSTUFFS;","",43.6426860001,-79.4248615533
"RETAIL STORE (FOOD)","B50-4873462","THE DRAKE GENERAL STORE","14-NOV-2018","2008929 ONTARIO LTD","4165315042","","100 KING ST W, #122","TORONTO, ON","M5X 1C9","","","","","FOODSTUFFS;","",43.6487781011,-79.3817140007
"RETAIL STORE (FOOD)","B50-4883539","PIZZAVILLE STORE #16","14-NOV-2018","2635057 ONTARIO INC","4162667767","","2600 EGLINTON AVE E","TORONTO, ON","M1K 2R9","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7358461269,-79.2530339365
"RETAIL STORE (FOOD)","B50-4868533","CAFE BORA","14-NOV-2018","SWEETAHOLIC INC","6473520889","","99 YORKVILLE AVE, #3 LWR LVL","TORONTO, ON","M5R 1C1","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.6707681322,-79.3918700275
"RETAIL STORE (FOOD)","B50-4883895","TIM HORTONS","15-NOV-2018","2348565 ONTARIO INC","6474498467","","200 BAY ST, F6 & F7","TORONTO, ON","M5J 2J1","COMMON SEATING;","","","","REFRESHMENTS;","",43.6463005363,-79.3797538222
"RETAIL STORE (FOOD)","B50-4878733","CHATIME","15-NOV-2018","KJR UTSC INC","","","1265 MILITARY TRAIL, SL016","TORONTO, ON","M1C 1A4","COMMON SEATING;","","","","REFRESHMENTS;","",43.783886853,-79.186289481
"RETAIL STORE (FOOD)","B50-4883546","JIXIANG SPICY POT CUISINE INC","15-NOV-2018","JIXIANG SPICY POT CUISINE INC","","","15 NORTHTOWN WAY, #22","TORONTO, ON","M2N 7A2","NO SEATING ACCOMMODATION;","LOCATED IN TRIUMPH CONDOMINIUM","","","REFRESHMENTS;","",43.775207485,-79.413342874
"RETAIL STORE (FOOD)","B50-4883886","PIZZAVILLE","15-NOV-2018","2594131 ONTARIO INC","4164385085","","3601 LAWRENCE AVE E, #3","TORONTO, ON","M1G 1P5","NO SEATING ACCOMMODATION;","","","","REFRESHMENTS;","",43.7595251882,-79.2234048606
"RETAIL STORE (FOOD)","B50-4883103","AM 2 PM EXPRESS MARKET","16-NOV-2018","R S K CORP","4165304214","","47 ABELL ST","TORONTO, ON","M6K 0A9","NO SEATING ACCOMMODATION;","PRIMARY ADDRESS: 36 LISGAR STREET","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.642057716,-79.42375481
"RETAIL STORE (FOOD)","B50-4884225","LOONIE TOONIE CONVENIENCE STORE AND CAFE BAR","16-NOV-2018","SINGH, KAPIL JASPAUL","","","433 JARVIS ST, #100","TORONTO, ON","M4Y 2G9","NO SEATING ACCOMMODATION;","LOCATED INSIDE WATERLOO APARTMENTS CONDOMINIUM","","","CIGARS, CIGARETTES & TOBACCO;REFRESHMENTS;","",43.6639097135,-79.3766153717
